plyer_name,year,season_name,wk,game_date,opp,g,gs,urk
Chis Akis,2003,Regular Season,3,09/21,NYJ,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,4,09/28,WAS,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,5,10/05,TEN,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,6,10/12,NYG,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,7,10/19,MIA,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,8,10/26,CLE,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,9,11/03,DEN,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,10,Bye,,--,--,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,11,11/16,DAL,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,12,11/23,HOU,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,13,11/30,IND,0,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,14,12/07,MIA,0,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,15,12/14,JAC,0,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,16,12/20,NYJ,0,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,17,12/27,BUF,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,19,01/10,TEN,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,20,01/18,IND,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
Chis Akis,2003,Regular Season,21,02/01,CAR,1,0,http://www.nfl.com/player/chrisakins/2499372/gamelogs
David Akes,2013,Preseason,1,08/09,NYJ,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,2,08/15,CLE,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,3,08/22,NE,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,4,08/29,BUF,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,1,09/08,MIN,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,2,09/15,ARI,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,3,09/22,WAS,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,4,09/29,CHI,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,5,10/06,GB,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,6,10/13,CLE,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,7,10/20,CIN,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,8,10/27,DAL,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,9,Bye,,--,--,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,10,11/10,CHI,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,11,11/17,PIT,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,12,11/24,TB,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,13,11/28,GB,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,14,12/08,PHI,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,15,12/16,BAL,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,16,12/22,NYG,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,17,12/29,MIN,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,1,08/09,NYJ,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,2,08/15,CLE,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,3,08/22,NE,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,4,08/29,BUF,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,1,09/08,MIN,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,2,09/15,ARI,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,3,09/22,WAS,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,4,09/29,CHI,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,5,10/06,GB,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,6,10/13,CLE,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,7,10/20,CIN,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
Emmauel Akah,2007,Preseason,1,08/13,SF,1,0,http://www.nfl.com/player/emmanuelakah/2507001/gamelogs
Emmauel Akah,2007,Preseason,2,08/18,DAL,1,0,http://www.nfl.com/player/emmanuelakah/2507001/gamelogs
Emmauel Akah,2007,Preseason,3,08/25,CLE,0,0,http://www.nfl.com/player/emmanuelakah/2507001/gamelogs
Emmauel Akah,2007,Preseason,4,08/30,ARI,1,1,http://www.nfl.com/player/emmanuelakah/2507001/gamelogs
David Akes,2013,Preseason,8,10/27,DAL,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,9,Bye,,--,--,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,10,11/10,CHI,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,11,11/17,PIT,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,12,11/24,TB,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,13,11/28,GB,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,14,12/08,PHI,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,15,12/16,BAL,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,16,12/22,NYG,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
David Akes,2013,Preseason,17,12/29,MIN,1,0,http://www.nfl.com/player/davidakers/2499370/gamelogs
Ladi Ajiboye,2011,Preseason,1,08/11,SD,1,0,http://www.nfl.com/player/ladiajiboye/2495256/gamelogs
Hakim Akba,2003,Regular Season,16,12/21,NO,0,0,http://www.nfl.com/player/hakimakbar/2504588/gamelogs
Hakim Akba,2003,Regular Season,17,12/28,ATL,0,0,http://www.nfl.com/player/hakimakbar/2504588/gamelogs
Seyi Ajiouu,2015,Preseason,1,08/16,IND,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,2,08/22,BAL,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,3,08/29,GB,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,4,09/03,NYJ,1,1,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,1,09/14,ATL,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,2,09/20,DAL,0,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,3,09/27,NYJ,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,4,10/04,WAS,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,5,10/11,NO,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,6,10/19,NYG,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,7,10/25,CAR,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,8,Bye,,--,--,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,9,11/08,DAL,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,10,11/15,MIA,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,11,11/22,TB,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,12,11/26,DET,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,13,12/06,NE,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,14,12/13,BUF,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,15,12/20,ARI,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,16,12/26,WAS,0,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,17,01/03,NYG,0,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,1,08/16,IND,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,2,08/22,BAL,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,3,08/29,GB,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,4,09/03,NYJ,1,1,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,1,09/14,ATL,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,2,09/20,DAL,0,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,3,09/27,NYJ,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,4,10/04,WAS,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,5,10/11,NO,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,6,10/19,NYG,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,7,10/25,CAR,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,8,Bye,,--,--,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,9,11/08,DAL,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,10,11/15,MIA,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,11,11/22,TB,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,12,11/26,DET,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,13,12/06,NE,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,14,12/13,BUF,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,15,12/20,ARI,1,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,16,12/26,WAS,0,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Seyi Ajiouu,2015,Preseason,17,01/03,NYG,0,0,http://www.nfl.com/player/seyiajirotutu/497260/gamelogs
Vico Aiyewa,2014,Preseason,2,08/15,SEA,1,0,http://www.nfl.com/player/victoraiyewa/2530937/gamelogs
Vico Aiyewa,2014,Preseason,3,08/24,SF,1,0,http://www.nfl.com/player/victoraiyewa/2530937/gamelogs
Vico Aiyewa,2014,Preseason,4,08/28,ARI,1,0,http://www.nfl.com/player/victoraiyewa/2530937/gamelogs
Babaude Aiyegbusi,2015,Preseason,0,08/09,PIT,1,0,http://www.nfl.com/player/babatundeaiyegbusi/2553282/gamelogs
Babaude Aiyegbusi,2015,Preseason,1,08/15,TB,1,0,http://www.nfl.com/player/babatundeaiyegbusi/2553282/gamelogs
Babaude Aiyegbusi,2015,Preseason,2,08/22,OAK,1,0,http://www.nfl.com/player/babatundeaiyegbusi/2553282/gamelogs
Babaude Aiyegbusi,2015,Preseason,3,08/29,DAL,0,0,http://www.nfl.com/player/babatundeaiyegbusi/2553282/gamelogs
Babaude Aiyegbusi,2015,Preseason,4,09/03,TEN,0,0,http://www.nfl.com/player/babatundeaiyegbusi/2553282/gamelogs
James Aioo,2012,Preseason,1,08/12,STL,1,0,http://www.nfl.com/player/jamesaiono/2535690/gamelogs
James Aioo,2012,Preseason,2,08/19,PIT,1,0,http://www.nfl.com/player/jamesaiono/2535690/gamelogs
James Aioo,2012,Preseason,3,08/25,WAS,1,0,http://www.nfl.com/player/jamesaiono/2535690/gamelogs
James Aioo,2012,Preseason,4,08/30,CIN,1,0,http://www.nfl.com/player/jamesaiono/2535690/gamelogs
Chales Aiu,1978,Regular Season,1,09/03,SEA,1,--,http://www.nfl.com/player/charlesaiu/2508273/gamelogs
Chales Aiu,1978,Regular Season,2,09/10,OAK,0,--,http://www.nfl.com/player/charlesaiu/2508273/gamelogs
Chales Aiu,1978,Regular Season,3,09/17,DEN,1,--,http://www.nfl.com/player/charlesaiu/2508273/gamelogs
Chales Aiu,1978,Regular Season,4,09/24,GB,1,--,http://www.nfl.com/player/charlesaiu/2508273/gamelogs
Chales Aiu,1978,Regular Season,5,10/01,NE,1,--,http://www.nfl.com/player/charlesaiu/2508273/gamelogs
Chales Aiu,1978,Regular Season,6,10/08,DEN,1,--,http://www.nfl.com/player/charlesaiu/2508273/gamelogs
Chales Aiu,1978,Regular Season,7,10/15,MIA,1,--,http://www.nfl.com/player/charlesaiu/2508273/gamelogs
Chales Aiu,1978,Regular Season,14,12/03,CLE,0,--,http://www.nfl.com/player/charlesaiu/2508273/gamelogs
Chales Aiu,1978,Regular Season,15,12/10,SD,0,--,http://www.nfl.com/player/charlesaiu/2508273/gamelogs
Chales Aiu,1978,Regular Season,16,12/17,KC,1,--,http://www.nfl.com/player/charlesaiu/2508273/gamelogs
Eik Aige,2009,Preseason,1,08/14,STL,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,2,08/24,BAL,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,3,08/29,NYG,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,4,09/03,PHI,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,1,09/13,HOU,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,2,09/20,NE,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,3,09/27,TEN,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,4,10/04,NO,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,5,10/12,MIA,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,6,10/18,BUF,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Jesse Aiswoh,2007,Preseason,1,08/11,KC,1,0,http://www.nfl.com/player/jesseainsworth/2508272/gamelogs
Jesse Aiswoh,2007,Preseason,2,08/18,DET,1,0,http://www.nfl.com/player/jesseainsworth/2508272/gamelogs
Jesse Aiswoh,2007,Preseason,3,08/25,DEN,0,0,http://www.nfl.com/player/jesseainsworth/2508272/gamelogs
Toy Aikma,2000,Regular Season,1,09/03,PHI,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,2,09/10,ARI,0,0,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,3,09/18,WAS,0,0,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Eik Aige,2009,Preseason,7,10/25,OAK,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,8,11/01,MIA,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,9,Bye,,--,--,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,10,11/15,JAC,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,11,11/22,NE,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,12,11/29,CAR,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,13,12/03,BUF,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,14,12/13,TB,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Toy Aikma,2000,Regular Season,4,09/24,SF,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,5,10/01,CAR,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,6,Bye,,--,--,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,7,10/15,NYG,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,8,10/22,ARI,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,9,10/29,JAC,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,10,11/05,PHI,0,0,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,11,11/12,CIN,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,12,11/19,BAL,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,13,11/23,MIN,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Eik Aige,2009,Preseason,15,12/20,ATL,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,16,12/27,IND,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,17,01/03,CIN,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,18,01/09,CIN,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,19,01/17,SD,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,20,01/24,IND,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,1,08/14,STL,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,2,08/24,BAL,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Toy Aikma,2000,Regular Season,14,12/03,TB,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,15,12/10,WAS,1,1,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,16,12/17,NYG,0,0,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Toy Aikma,2000,Regular Season,17,12/25,TEN,0,0,http://www.nfl.com/player/troyaikman/2499369/gamelogs
Eik Aige,2009,Preseason,3,08/29,NYG,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,4,09/03,PHI,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,1,09/13,HOU,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,2,09/20,NE,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,3,09/27,TEN,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,4,10/04,NO,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,5,10/12,MIA,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,6,10/18,BUF,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,7,10/25,OAK,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,8,11/01,MIA,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,9,Bye,,--,--,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,10,11/15,JAC,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,11,11/22,NE,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,12,11/29,CAR,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,13,12/03,BUF,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,14,12/13,TB,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,15,12/20,ATL,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,16,12/27,IND,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Cal Aikes,1987,Regular Season,3,10/04,KC,1,--,http://www.nfl.com/player/carlaikens/2508268/gamelogs
Cal Aikes,1987,Regular Season,4,10/12,DEN,1,--,http://www.nfl.com/player/carlaikens/2508268/gamelogs
Cal Aikes,1987,Regular Season,5,10/18,SD,1,--,http://www.nfl.com/player/carlaikens/2508268/gamelogs
Eik Aige,2009,Preseason,17,01/03,CIN,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,18,01/09,CIN,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,19,01/17,SD,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,20,01/24,IND,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,1,08/14,STL,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,2,08/24,BAL,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,3,08/29,NYG,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,4,09/03,PHI,1,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,1,09/13,HOU,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,2,09/20,NE,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,3,09/27,TEN,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,4,10/04,NO,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,5,10/12,MIA,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,6,10/18,BUF,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,7,10/25,OAK,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,8,11/01,MIA,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,9,Bye,,--,--,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,10,11/15,JAC,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,11,11/22,NE,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,12,11/29,CAR,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,13,12/03,BUF,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
Eik Aige,2009,Preseason,14,12/13,TB,0,0,http://www.nfl.com/player/erikainge/363/gamelogs
